"Geneid" "5_B1_R1_9wk" "5_B1_R2_9wk" "5_B2_R1_9wk" "5_B2_R2_9wk" "5_cor_B1_R1_9wk" "5_cor_B1_R2_9wk" "5_cor_B2_R1_9wk" "5_cor_B2_R2_9wk"
"PMM1" 599 471 1073 1234 724 547 609 658
"DESI1" 1178 766 1919 2063 1500 983 855 1634
"XRCC6" 5138 2923 9024 10114 7540 4220 3902 5862
"SNU13" 1630 1149 2681 3016 1749 1071 1181 1351
"C22orf46" 534 375 1067 995 858 629 564 987
"MEI1" 0 9 15 10 10 9 6 1
"CCDC134" 80 50 165 118 109 81 83 97
"SREBF2" 6832 4111 10072 11254 12107 6069 4946 10059
"SHISA8" 17 19 25 45 26 32 28 29
"TNFRSF13C" 112 58 201 200 279 315 241 228
"CENPM" 144 78 197 192 253 178 161 164
"SEPT3" 18319 9142 23202 28445 11718 7637 7813 13332
"WBP2NL" 0 0 2 3 3 3 0 2
"NAGA" 501 439 1490 1440 547 667 609 588
"FAM109B" 6 4 4 7 8 6 4 4
"SMDT1" 765 408 947 1257 898 381 425 790
"NDUFA6" 1181 901 2186 2425 1574 969 935 1263
"CYP2D6" 251 61 241 301 223 229 154 212
"CYP2D7" 229 81 237 248 224 208 178 185
"TCF20" 2940 978 4400 4561 2305 1531 1483 1962
"NFAM1" 28 18 32 36 6 12 8 22
"RRP7A" 629 398 889 1093 875 504 523 666
"SERHL2" 77 46 127 140 90 88 74 86
"POLDIP3" 3089 1627 5701 5901 4747 2927 2876 3841
"CYB5R3" 1612 1328 3409 3448 2801 1588 1642 2645
"ATP5L2" 7 1 3 3 5 4 2 6
"A4GALT" 0 0 4 0 12 12 10 2
"ARFGAP3" 1079 644 2159 2275 1406 1120 1080 1148
"PACSIN2" 1108 833 2358 2111 1822 1364 1379 1620
"TTLL1" 385 240 692 725 506 278 331 471
"BIK" 25 17 23 42 50 38 29 25
"MCAT" 322 168 445 557 318 239 238 304
"TSPO" 96 175 213 258 276 246 330 250
"TTLL12" 713 404 1182 1323 912 646 694 768
"SCUBE1" 538 20 379 641 111 364 423 17
"MPPED1" 49 10 64 48 23 16 10 18
"EFCAB6" 87 128 198 211 240 201 161 324
"SULT4A1" 1284 423 1804 1888 543 659 648 462
"PNPLA5" 2 2 0 0 0 1 0 0
"PNPLA3" 114 61 210 156 117 128 103 118
"SAMM50" 896 458 1466 1399 1121 689 634 920
"PARVB" 105 35 103 160 79 49 51 54
"PARVG" 7 1 3 2 2 4 2 7
"KIAA1644" 949 624 1388 1550 1393 499 672 883
"PRR5" 54 34 109 86 34 66 66 30
"PRR5-ARHGAP8" 0 0 0 0 0 0 0 0
"ARHGAP8" 0 0 0 1 0 1 1 1
"PHF21B" 2661 484 2711 3118 1600 905 835 1309
"NUP50" 1846 916 3022 3397 2966 2041 1809 2358
"KIAA0930" 2713 1255 4068 4207 1967 1693 1584 1520
"UPK3A" 0 0 2 0 0 0 2 0
"FAM118A" 447 327 942 846 714 677 630 805
"SMC1B" 10 14 16 18 16 18 14 19
"RIBC2" 22 19 47 35 58 77 55 58
"FBLN1" 1057 192 3360 3090 600 3680 2001 350
"ATXN10" 3651 2268 5530 6488 4472 2133 2060 3472
"WNT7B" 326 192 462 427 312 144 104 154
"PRR34" 4 4 2 6 11 8 10 7
"PPARA" 183 324 631 454 487 394 400 625
"CDPF1" 162 90 292 267 216 148 184 163
"PKDREJ" 38 49 109 93 58 57 85 74
"TTC38" 203 241 689 622 587 407 379 460
"GTSE1" 376 199 871 680 919 674 606 609
"TRMU" 538 289 965 1025 780 622 626 615
"CELSR1" 2636 4870 9542 8849 4945 5252 5674 6536
"GRAMD4" 1226 687 1810 1948 1234 1115 1027 1350
"CERK" 3117 1132 4924 5264 2700 1796 1800 2104
"TBC1D22A" 342 189 565 582 414 244 287 336
"FAM19A5" 693 656 718 893 747 482 451 570
"BRD1" 2782 1189 3878 4276 2675 1925 1837 2260
"ZBED4" 1931 635 2622 2935 2650 1372 1125 2230
"ALG12" 263 233 412 526 387 326 228 366
"CRELD2" 617 522 1176 1288 905 944 748 894
"PIM3" 525 267 861 929 544 407 383 438
"IL17REL" 2 1 0 0 0 0 0 0
"TTLL8" 0 0 1 0 0 0 0 0
"MLC1" 1486 5043 3982 3886 5372 3346 3180 8695
"MOV10L1" 16 13 44 25 20 49 44 14
"PANX2" 172 207 303 334 178 206 250 182
"TRABD" 483 281 894 996 701 749 660 759
"SELENOO" 774 484 1103 1207 1055 985 831 1067
"TUBGCP6" 2737 1665 4106 5052 3523 3440 2894 3680
"HDAC10" 1007 650 1263 1689 1098 1351 976 921
"MAPK12" 479 346 883 931 698 591 499 562
"MAPK11" 1085 558 1481 1997 855 978 750 743
"PLXNB2" 6431 3991 12761 12709 7349 7233 6417 8598
"DENND6B" 1741 858 1898 2755 1773 1863 1377 1981
"PPP6R2" 2751 1411 3744 4264 3646 2649 2208 2963
"SBF1" 6102 2917 9964 10130 6863 4751 5077 5589
"ADM2" 12 9 154 138 38 184 187 22
"MIOX" 0 2 8 0 3 11 8 2
"LMF2" 1150 910 2310 2712 1863 1997 1470 1797
"NCAPH2" 1412 804 2210 2589 1897 1580 1378 1505
"SCO2" 130 56 182 200 151 181 133 141
"TYMP" 100 102 117 172 449 730 401 402
"ODF3B" 106 155 198 219 403 648 394 503
"KLHDC7B" 2 0 32 15 12 20 9 6
"SYCE3" 10 18 31 34 14 14 22 14
"CPT1B" 52 19 29 49 39 36 28 23
"CHKB" 571 402 988 1140 880 868 757 894
"MAPK8IP2" 2548 1050 3044 3691 1550 884 1005 1222
"ARSA" 357 432 1100 1094 689 829 800 717
"SHANK3" 1616 769 1947 2259 1083 1273 1010 1141
"ACR" 2 5 8 0 10 7 6 9
"RABL2B" 848 694 1673 1802 1593 1574 1369 1830
"PLCXD1" 1252 560 1923 2212 1730 1443 1032 1283
"GTPBP6" 887 602 1266 1534 1505 1073 965 1250
"PPP2R3B" 689 766 1378 1274 1670 1367 1173 1579
"SHOX" 54 37 21 25 0 4 2 2
"CRLF2" 0 0 2 11 2 3 0 7
"CSF2RA" 8 2 6 18 7 9 7 2
"IL3RA" 920 473 956 1154 894 795 902 792
"SLC25A6" 4068 2014 6232 7170 7258 3616 3310 4878
"ASMTL" 530 429 1404 1201 745 636 600 596
"P2RY8" 4 0 9 17 0 2 0 2
"AKAP17A" 1289 813 2465 2718 2007 1963 1634 1750
"ASMT" 11 8 12 11 5 22 5 4
"DHRSX" 324 241 761 757 600 328 359 428
"ZBED1" 1439 881 2427 2537 2457 1522 1526 2141
"CD99" 1852 5122 5747 6232 6045 4585 3936 8475
"XG" 12 12 4 15 52 94 14 81
"GYG2" 518 1277 1182 1341 1416 1036 855 1954
"ARSD" 178 86 277 261 285 251 235 334
"ARSE" 12 5 24 8 14 15 17 14
"ARSH" 0 0 2 0 0 0 0 0
"ARSF" 19 0 8 9 4 2 0 8
"MXRA5" 82 56 385 335 59 485 255 82
"PRKX" 1796 419 2180 2007 1098 523 610 885
"NLGN4X" 1762 1441 3496 3699 3041 1824 1518 2664
"VCX3A" 0 4 1 4 4 0 8 8
"PUDP" 175 152 482 526 240 182 130 237
"STS" 357 234 609 691 308 280 247 330
"VCX" 8 6 18 26 5 1 4 8
"PNPLA4" 34 118 23 61 76 57 103 83
"VCX2" 0 3 1 0 0 0 0 2
"VCX3B" 0 1 0 2 2 3 2 2
"ANOS1" 877 1198 997 1188 507 767 864 956
"FAM9A" 5 5 15 9 1 10 5 2
"FAM9B" 0 2 0 0 0 0 0 0
"TBL1X" 710 552 1778 1608 939 837 1040 789
"GPR143" 11 6 33 46 22 22 36 14
"SHROOM2" 1638 689 2388 2714 1041 665 564 909
"CLDN34" 0 2 3 2 2 0 0 4
"WWC3" 961 607 2190 1918 1695 1430 1163 1596
"CLCN4" 1444 585 1311 1922 525 502 516 491
"MID1" 2592 2718 5096 5690 2567 2717 2196 3656
"HCCS" 321 164 578 570 416 210 273 374
"ARHGAP6" 51 140 69 40 152 233 336 147
"AMELX" 0 0 2 2 0 0 2 2
"MSL3" 654 394 1096 1229 947 836 716 917
"FRMPD4" 10 1 4 6 14 9 28 2
"PRPS2" 107 95 253 292 238 191 187 162
"TLR7" 0 0 0 2 3 0 2 2
"TLR8" 0 0 0 2 0 0 0 0
"TMSB4X" 25294 18542 36622 42503 20925 14021 16404 19810
"FAM9C" 0 3 0 4 0 4 4 4
"ATXN3L" 0 0 0 0 0 0 0 0
"EGFL6" 20 20 6 3 22 276 283 14
"TCEANC" 138 51 236 189 186 102 97 143
"RAB9A" 284 434 690 751 768 430 392 797
"TRAPPC2" 602 364 841 981 896 638 543 782
"OFD1" 982 889 1921 2034 2062 1599 1609 1646
"GPM6B" 15357 30957 23680 24936 22943 16564 19429 28271
"GEMIN8" 342 349 706 718 699 616 617 788
"GLRA2" 1045 410 1040 1246 243 162 187 222
"FANCB" 34 32 80 82 138 90 94 85
"MOSPD2" 445 361 988 848 708 544 563 731
"ASB9" 0 0 4 2 0 0 2 0
"ASB11" 0 0 0 5 2 2 0 0
"PIGA" 247 81 376 415 339 292 241 313
"VEGFD" 6 8 12 13 16 26 16 18
"PIR" 64 127 222 177 108 107 108 102
"BMX" 4 2 1 4 4 0 0 8
"ACE2" 11 12 16 28 15 10 7 10
"TMEM27" 23 18 51 51 53 17 19 29
"CA5B" 182 117 331 365 278 194 179 220
"ZRSR2" 501 241 668 730 464 447 411 411
"AP1S2" 2292 1984 4024 4198 3082 2304 1727 3731
"GRPR" 2 14 14 8 27 10 13 28
"MAGEB17" 7 0 1 5 15 16 8 16
"CTPS2" 765 766 1681 1760 1473 1077 1066 1301
"S100G" 0 3 4 0 5 4 4 0
"SYAP1" 926 671 1715 1780 1247 933 779 1137
"TXLNG" 879 438 1470 1556 1112 781 866 879
"RBBP7" 2167 2110 3659 3655 3462 2780 2686 2997
"REPS2" 159 148 165 176 363 171 192 284
"NHS" 629 444 1563 1478 415 599 668 566
"SCML1" 321 268 788 813 576 515 522 494
"RAI2" 229 50 220 300 72 72 67 64
"BEND2" 2 2 0 0 0 2 6 0
"SCML2" 387 103 491 541 447 230 245 303
"CDKL5" 1793 512 1944 1924 740 599 719 799
"RS1" 6 3 16 22 6 12 2 6
"PPEF1" 59 10 31 36 14 15 45 13
"PHKA2" 506 450 1010 1140 673 594 649 762
"ADGRG2" 23 22 42 53 64 187 69 24
"PDHA1" 1583 890 2599 2657 2063 1271 1275 1453
"MAP3K15" 15 11 28 13 66 60 26 29
"SH3KBP1" 904 492 1675 1694 1642 948 1152 1056
"MAP7D2" 101 56 62 64 107 98 84 119
"EIF1AX" 2281 1123 3652 4095 3013 1631 1627 2372
"RPS6KA3" 1399 738 1719 1821 1974 1451 1278 1471
"CNKSR2" 1090 291 2469 2313 458 529 612 376
"KLHL34" 54 10 81 114 8 16 8 20
"SMPX" 0 0 2 0 12 0 2 0
"MBTPS2" 994 694 1868 1822 1197 807 849 918
"YY2" 59 33 161 111 105 103 74 82
"SMS" 2020 1135 4637 5068 2050 1545 1671 1520
"PHEX" 66 82 163 152 129 95 120 154
"ZNF645" 0 0 0 0 0 4 2 0
"DDX53" 0 0 2 0 0 0 0 0
"PTCHD1" 205 143 415 405 166 81 99 123
"PRDX4" 382 326 958 1020 643 612 554 544
"ACOT9" 257 355 883 775 885 833 731 885
"SAT1" 641 725 2010 1228 996 1456 1565 1195
"APOO" 275 186 454 503 279 160 198 259
"CXorf58" 2 0 4 0 4 1 1 2
"KLHL15" 555 293 1061 984 570 516 497 575
"EIF2S3" 2377 1551 4583 4363 3841 2764 2660 3248
"ZFX" 858 722 1404 1755 1440 994 854 1240
"PDK3" 107 142 159 202 194 133 118 239
"PCYT1B" 465 371 1069 1237 1177 557 505 1173
"POLA1" 517 390 935 1026 1292 832 624 858
"ARX" 1467 315 1228 1756 261 375 455 372
"MAGEB18" 0 2 0 0 0 0 0 0
"MAGEB6P1" 0 0 0 0 0 0 0 0
"MAGEB6" 0 0 0 0 0 0 0 0
"MAGEB5" 0 0 0 0 0 0 0 0
"PPP4R3CP" 0 0 0 0 0 0 0 0
"DCAF8L2" 0 0 2 0 0 0 1 0
"MAGEB10" 0 0 0 0 0 0 0 0
"DCAF8L1" 0 0 0 2 0 0 0 0
"IL1RAPL1" 33 24 83 94 33 36 40 28
"MAGEB2" 0 0 0 0 0 2 0 0
"MAGEB3" 0 0 0 0 0 0 0 0
"MAGEB4" 0 0 0 0 0 0 0 0
"MAGEB1" 0 0 0 0 0 0 0 0
"NR0B1" 0 0 6 2 12 2 0 4
"CXorf21" 0 0 0 0 0 0 0 0
"GK" 267 212 383 467 354 339 322 402
"TAB3" 1571 749 2167 2518 1357 1101 1177 1295
"FTHL17" 0 0 0 0 0 0 0 0
"DMD" 1566 2142 2400 2107 2076 2582 2673 1757
"FAM47A" 0 0 0 0 0 0 0 0
"TMEM47" 1966 3136 4434 4564 2391 1921 1949 3603
"FAM47B" 0 0 0 0 0 2 0 0
"MAGEB16" 0 0 0 0 0 0 0 0
"CFAP47" 18 33 40 27 82 129 144 108
"FAM47C" 0 0 0 0 0 0 0 0
"PRRG1" 215 186 512 490 182 157 197 214
"LANCL3" 10 6 22 26 6 12 10 8
"XK" 18 18 74 78 6 10 28 10
"CYBB" 0 0 7 2 4 8 2 0
"DYNLT3" 38 85 113 95 259 116 196 222
"HYPM" 0 0 0 0 0 0 0 0
"SYTL5" 26 73 6 9 158 30 29 79
"SRPX" 16 28 60 49 34 159 232 30
"RPGR" 366 463 606 730 1211 970 780 1439
"OTC" 0 0 2 1 0 0 0 0
"TSPAN7" 965 718 1537 1705 1302 615 708 1024
"MID1IP1" 439 611 1158 814 1583 818 969 1254
"BCOR" 2659 535 3587 4011 2591 1406 1201 1913
"ATP6AP2" 2627 2460 5380 5775 3127 2341 2150 3346
"MPC1L" 2 0 2 0 0 2 0 1
"CXorf38" 504 287 925 908 599 518 603 529
"MED14" 2050 1448 3513 4012 3489 2816 2332 3329
"USP9X" 7198 4739 11895 11467 8220 5945 5990 7834
"DDX3X" 11348 9566 17970 19763 15497 11472 11863 14601
"NYX" 2 2 8 0 0 2 1 0
"CASK" 4500 2379 5902 6472 5565 3274 3093 4247
"GPR34" 11 13 34 37 35 40 37 29
"GPR82" 6 0 15 16 7 4 4 8
"PPP1R2P9" 0 0 0 0 0 0 0 0
"MAOA" 136 64 487 356 178 117 133 111
"MAOB" 61 137 136 104 546 355 206 455
"NDP" 128 32 172 123 177 141 155 163
"EFHC2" 29 56 144 70 178 230 199 265
"FUNDC1" 304 175 448 514 288 176 177 234
"DUSP21" 0 0 0 0 0 0 0 0
"KDM6A" 1046 760 1408 1441 1284 1192 1112 1201
"CXorf36" 0 0 0 0 2 10 4 0
"KRBOX4" 487 295 799 832 800 635 436 775
"ZNF674" 269 143 393 448 349 346 226 327
"CHST7" 220 249 789 773 396 272 160 541
"SLC9A7" 1107 959 1782 1713 1001 713 919 1065
"RP2" 500 553 1127 1022 1187 771 649 1249
"JADE3" 600 255 859 890 1318 558 467 888
"RGN" 31 8 22 39 17 13 17 16
"NDUFB11" 957 539 1505 1927 1402 665 613 1126
"RBM10" 2985 1546 4155 4380 3848 2615 2223 3076
"UBA1" 9747 5953 17181 18330 12594 8449 8473 11883
"CDK16" 2954 1729 4926 5317 3576 2637 2425 3156
"USP11" 8094 3607 12415 13497 8088 5445 5161 7033
"ZNF157" 54 39 138 143 2 20 18 0
"ZNF41" 464 295 758 801 754 634 477 674
"ARAF" 544 496 1107 1135 1164 949 740 1082
"SYN1" 1772 1098 2331 2338 1467 864 735 1093
"TIMP1" 182 407 936 914 566 819 670 604
"CFP" 89 53 59 111 71 69 55 67
"ELK1" 593 293 902 947 751 459 492 677
"UXT" 209 184 349 375 389 229 245 272
"ZNF81" 573 260 1001 909 1004 561 528 839
"ZNF182" 350 216 649 584 616 468 407 500
"ZNF630" 27 52 21 1 69 34 41 38
"SPACA5" 0 1 0 0 0 0 0 0
"SPACA5B" 0 1 0 0 0 0 0 0
"SSX5" 0 0 0 0 0 0 0 0
"SSX1" 0 0 0 2 0 0 0 0
"SSX3" 0 0 0 1 0 0 0 0
"SSX4" 0 0 2 0 0 2 0 0
"SSX4B" 0 0 0 0 0 0 0 0
"SLC38A5" 19 4 22 32 11 23 21 14
"FTSJ1" 689 358 1092 1285 935 622 611 668
"PORCN" 444 291 581 577 380 319 346 326
"EBP" 519 250 632 782 463 392 289 394
"TBC1D25" 558 259 828 913 509 396 379 476
"RBM3" 3371 1595 4214 5624 5034 3448 2768 3756
"WDR13" 1941 1357 2839 3390 2965 2055 1902 2528
"WAS" 51 21 58 73 48 34 32 36
"SUV39H1" 116 79 207 194 282 214 144 190
"GLOD5" 0 0 2 0 0 3 0 0
"GATA1" 2 4 10 7 7 11 5 9
"HDAC6" 2878 1676 4949 5214 3487 3399 3278 3202
"ERAS" 31 9 12 48 35 37 26 22
"PCSK1N" 2854 1861 4014 4806 1950 1317 1395 2463
"TIMM17B" 414 266 827 824 572 317 325 453
"PQBP1" 732 459 978 1239 1013 735 609 888
"SLC35A2" 483 389 744 868 581 478 477 549
"PIM2" 129 99 284 235 191 201 190 196
"OTUD5" 1694 1043 2657 2979 2079 1577 1630 1853
"KCND1" 238 94 406 370 195 338 264 279
"GRIPAP1" 3088 1397 4256 4824 3567 2848 2514 3078
"TFE3" 1007 907 2086 2133 1376 1372 1136 1636
"CCDC120" 616 304 866 1022 518 481 380 525
"PRAF2" 245 199 528 506 328 258 178 275
"WDR45" 374 276 723 764 680 640 499 669
"GPKOW" 444 347 784 799 561 396 370 523
"MAGIX" 12 18 29 40 26 15 20 9
"PLP2" 53 102 162 149 24 104 82 8
"PRICKLE3" 5 13 9 7 16 4 11 9
"SYP" 4073 2549 4325 4933 2105 1547 1646 1605
"CACNA1F" 0 0 4 0 1 4 5 0
"CCDC22" 351 254 541 613 529 363 295 446
"FOXP3" 24 8 33 32 8 16 9 18
"PPP1R3F" 511 340 815 900 451 412 395 499
"GAGE10" 2 5 3 5 10 13 9 8
"GAGE12J" 0 0 0 0 0 0 0 2
"GAGE13" 0 0 0 0 0 0 0 0
"GAGE2E" 0 0 0 0 0 0 0 0
"GAGE12B" 0 0 0 0 0 0 0 0
"GAGE12C" 0 0 0 0 0 0 0 0
"GAGE12D" 0 0 0 0 0 0 0 0
"GAGE12F" 0 0 0 0 0 0 0 0
"GAGE12E" 0 0 0 0 0 0 0 0
"GAGE12G" 0 0 0 0 0 0 0 0
"GAGE12H" 0 0 0 0 0 0 0 0
"GAGE1" 0 0 0 0 0 2 0 0
"GAGE2A" 0 0 0 0 0 0 2 0
"PAGE1" 0 0 0 0 0 0 0 0
"PAGE4" 0 0 0 0 0 0 0 0
"USP27X" 353 220 576 569 442 228 223 356
"CLCN5" 1081 624 2267 2281 1450 1212 1107 1499
"AKAP4" 0 0 0 0 0 0 0 0
"CCNB3" 18 0 16 21 28 17 12 19
"DGKK" 26 42 36 14 32 12 12 44
"SHROOM4" 128 177 262 316 350 440 410 404
"BMP15" 0 0 0 0 0 0 0 0
"NUDT10" 493 157 648 663 428 247 278 257
"CXorf67" 9 0 4 0 0 2 4 2
"NUDT11" 1413 540 1856 2163 1089 620 708 840
"CENPVL3" 2 0 9 7 10 4 4 2
"CENPVL2" 0 0 1 3 1 0 0 1
"CENPVL1" 0 0 0 0 0 0 2 0
"GSPT2" 978 537 1791 1770 1235 640 645 1163
"MAGED1" 12282 8212 18904 22295 14271 9939 10077 12867
"MAGED4B" 55 12 28 73 55 133 105 38
"MAGED4" 79 397 55 297 43 20 28 32
"XAGE2" 0 0 0 0 0 0 0 0
"XAGE1A" 0 0 0 0 0 0 0 0
"XAGE1B" 0 0 0 0 0 0 0 0
"SSX7" 0 1 0 0 0 0 0 0
"SSX2" 0 0 0 0 0 0 0 0
"SSX2B" 0 0 0 0 0 0 0 0
"SPANXN5" 0 0 0 0 0 0 0 0
"XAGE5" 0 0 0 0 0 0 0 0
"XAGE3" 0 0 0 0 0 0 2 0
"FAM156B" 5 6 8 6 7 2 6 4
"FAM156A" 15 5 45 27 17 9 14 12
"GPR173" 2639 1269 4209 4841 3394 2555 2366 3162
"TSPYL2" 1760 1279 2647 3044 1874 1868 1687 1647
"KANTR" 338 143 498 431 168 149 127 190
"KDM5C" 3805 2005 6301 6153 4676 3381 3230 4461
"IQSEC2" 736 867 1040 929 642 634 750 792
"SMC1A" 4095 2230 5450 6061 6547 3603 3273 4929
"RIBC1" 50 99 138 165 155 165 117 226
"HSD17B10" 630 504 1078 1184 1119 655 561 881
"HUWE1" 13431 8554 19008 19727 17134 11530 11429 15569
"PHF8" 1316 687 2413 2382 1934 1509 1442 1636
"FAM120C" 555 568 1016 910 1083 780 802 1223
"WNK3" 1706 605 1997 2184 1235 894 1082 1082
"TSR2" 680 496 1178 1274 1047 647 520 956
"FGD1" 1888 805 2533 2777 1559 1296 1378 1330
"GNL3L" 383 204 525 613 632 386 466 600
"ITIH6" 2 0 2 2 2 0 4 0
"MAGED2" 7016 5583 13491 14749 7943 6384 6853 7439
"TRO" 4914 3096 8877 9638 5842 5725 5403 6046
"PFKFB1" 38 24 60 53 43 63 60 43
"APEX2" 178 154 381 370 386 261 227 353
"ALAS2" 1 2 0 0 0 3 0 5
"PAGE2B" 0 2 1 3 0 0 6 2
"PAGE2" 0 1 0 2 1 0 0 0
"FAM104B" 264 166 358 449 360 197 179 313
"MTRNR2L10" 8 9 2 1 0 1 4 4
"PAGE5" 0 0 0 1 0 0 0 0
"PAGE3" 0 0 0 0 0 0 0 0
"MAGEH1" 1099 665 1872 1822 1442 610 523 1041
"USP51" 83 86 267 165 134 120 115 124
"FOXR2" 0 0 0 0 0 0 0 0
"RRAGB" 1210 771 1700 2052 977 736 876 1000
"KLF8" 282 231 639 748 224 269 294 279
"UBQLN2" 2693 1317 3884 4058 2509 1528 1639 2155
"NBDY" 572 375 1059 1221 565 374 441 464
"SPIN3" 822 449 1304 1415 961 625 707 940
"SPIN2B" 115 83 209 201 123 88 114 116
"SPIN2A" 21 12 35 62 12 17 5 15
"FAAH2" 67 51 87 152 46 34 46 58
"ZXDB" 637 350 1038 1075 648 402 471 491
"NLRP2B" 2 4 0 6 2 6 2 6
"ZXDA" 76 70 41 29 20 10 10 17
"SPIN4" 711 368 1153 1268 643 612 500 684
"ARHGEF9" 4489 2648 7159 7229 4927 3075 3106 4050
"AMER1" 846 322 1082 1108 713 478 514 493
"ASB12" 10 8 16 21 5 4 1 8
"MTMR8" 40 19 53 90 27 26 22 23
"ZC4H2" 1507 513 1886 2433 1417 880 714 1141
"ZC3H12B" 320 138 421 563 321 336 324 329
"LAS1L" 1371 832 2219 2435 1888 1623 1503 1661
"MSN" 4015 6080 11096 10228 8454 6865 6689 9247
"VSIG4" 0 0 0 1 0 0 0 0
"HEPH" 764 129 1491 2034 142 577 442 100
"EDA2R" 442 160 1067 1026 441 329 393 489
"AR" 248 569 1181 1085 944 835 707 1181
"OPHN1" 1095 724 1987 1693 1391 923 1337 1562
"YIPF6" 1476 877 2484 2846 1971 1164 1168 1873
"STARD8" 33 26 88 33 82 79 105 85
"EFNB1" 1699 472 2705 2556 829 867 806 712
"PJA1" 2977 1307 4332 5066 2272 1552 1484 1810
"FAM155B" 543 95 669 603 172 103 158 102
"EDA" 46 27 47 52 29 65 60 21
"AWAT2" 2 4 6 0 0 2 5 0
"OTUD6A" 0 0 0 0 0 0 0 0
"IGBP1" 790 386 984 1151 898 546 584 731
"DGAT2L6" 2 2 4 3 2 7 4 0
"AWAT1" 4 0 5 0 0 0 0 2
"P2RY4" 6 4 12 16 10 7 4 6
"ARR3" 23 30 70 56 42 35 29 41
"RAB41" 54 28 85 78 50 29 28 55
"PDZD11" 481 454 986 1071 767 415 419 631
"KIF4A" 570 376 1624 1227 1460 1056 1044 1039
"GDPD2" 582 1029 1523 1717 2296 2022 1350 2276
"DLG3" 1984 928 2597 2906 1586 1321 1198 1205
"TEX11" 2 0 4 2 0 0 0 2
"SLC7A3" 98 30 255 232 137 122 78 93
"SNX12" 1406 959 1976 2188 1801 961 863 1433
"FOXO4" 96 130 175 165 411 188 177 336
"CXorf65" 0 0 0 0 0 0 0 0
"IL2RG" 0 1 3 2 2 2 2 0
"MED12" 1746 1155 2832 2891 2641 1964 1878 2245
"NLGN3" 2022 1651 2540 2803 4021 2024 1850 3261
"GJB1" 1 0 0 0 13 10 2 2
"ZMYM3" 3267 2348 6098 5555 3649 3738 3725 3618
"NONO" 10749 4907 15334 17400 16329 8923 7821 12464
"ITGB1BP2" 30 20 38 70 71 49 41 48
"TAF1" 2645 1459 4131 4210 3481 2852 2860 2884
"OGT" 8973 6232 14671 18313 11361 10768 10081 11097
"GCNA" 157 75 202 185 226 239 202 246
"CXCR3" 2 0 2 0 4 0 0 0
"CXorf49" 0 0 0 0 0 0 0 0
"CXorf49B" 0 0 0 0 0 0 0 0
"NHSL2" 164 128 299 285 125 230 283 126
"PIN4" 480 347 647 800 532 336 298 457
"ERCC6L" 112 40 232 214 112 141 116 104
"RPS4X" 6797 4033 10108 12202 10737 6753 6655 7361
"CITED1" 107 87 197 213 191 93 99 154
"HDAC8" 637 470 937 950 731 582 510 675
"PHKA1" 240 357 510 487 321 324 389 301
"DMRTC1B" 0 0 0 0 2 0 0 6
"FAM236B" 0 0 0 0 0 0 0 0
"FAM236D" 0 0 0 1 0 0 0 0
"DMRTC1" 0 0 0 0 0 0 0 7
"FAM236C" 0 0 0 0 0 0 0 0
"FAM236A" 0 0 0 0 0 0 0 0
"PABPC1L2B" 19 10 27 26 9 6 12 7
"PABPC1L2A" 12 15 32 43 19 14 2 17
"NAP1L6" 0 0 0 0 0 0 0 0
"NAP1L2" 812 581 1116 1087 289 199 288 348
"CDX4" 0 0 0 0 0 0 0 0
"CHIC1" 493 355 886 847 742 608 549 720
"ZCCHC13" 0 0 0 0 0 0 2 0
"SLC16A2" 1596 1164 2467 2693 2320 1561 1384 2281
"RLIM" 3661 1582 5751 5183 3900 2406 2656 3128
"ABCB7" 412 318 967 784 700 475 542 627
"UPRT" 373 216 690 798 364 286 217 399
"ZDHHC15" 668 551 1277 1350 949 709 674 891
"MAGEE2" 12 2 29 40 11 19 8 10
"PBDC1" 419 276 718 699 536 353 356 413
"MAGEE1" 894 610 1295 1423 466 301 353 428
"FGF16" 1 0 0 0 0 0 0 0
"ATRX" 8066 4389 11092 12196 8299 5532 5207 7128
"MAGT1" 751 1571 2714 2441 1565 1399 1474 1779
"COX7B" 1109 852 2097 2256 1458 821 882 1371
"ATP7A" 663 324 1209 1230 840 531 558 746
"PGAM4" 20 12 22 38 38 18 14 19
"PGK1" 7274 3406 10242 12057 6050 5065 5125 4409
"TAF9B" 1029 771 1723 1881 1535 884 931 1202
"CYSLTR1" 0 0 1 0 2 16 2 3
"LPAR4" 249 392 522 480 1307 703 454 1230
"P2RY10" 0 0 0 0 0 0 0 0
"GPR174" 0 0 0 0 0 0 0 0
"ITM2A" 2 0 0 0 2 410 353 0
"TBX22" 0 0 0 0 0 0 0 0
"FAM46D" 2 0 0 0 0 0 0 0
"BRWD3" 1754 905 2781 2881 2275 1594 1499 1937
"HMGN5" 175 160 316 260 374 244 271 263
"SH3BGRL" 1817 1623 4325 4154 2692 1547 1827 2558
"POU3F4" 1269 140 2263 2124 2309 682 686 1882
"CYLC1" 0 0 0 0 0 0 0 0
"RPS6KA6" 866 401 1151 1260 525 486 503 500
"HDX" 460 153 315 410 346 169 139 273
"APOOL" 755 585 1436 1582 1304 775 827 1087
"SATL1" 16 5 8 24 10 0 12 14
"ZNF711" 5699 2107 6843 8929 7007 4871 3727 6168
"POF1B" 6 0 3 4 3 0 5 10
"CHM" 710 583 1309 1322 1134 843 836 1250
